id,month,season,hour
/proj/vondrick/datasets/EarthCam/prev_photos/1609644179231_76.jpg,Jan,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609776282361_50.jpg,Jan,winter,11
/proj/vondrick/datasets/EarthCam/prev_photos/1609773705598_55.jpg,Jan,winter,10
/proj/vondrick/datasets/EarthCam/prev_photos/1609566699975_17.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609478845599_77.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609796434512_70.jpg,Jan,winter,16
/proj/vondrick/datasets/EarthCam/prev_photos/1609470426815_62.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609764550622_20.jpg,Jan,winter,7
/proj/vondrick/datasets/EarthCam/prev_photos/1609586974471_95.jpg,Jan,winter,6
/proj/vondrick/datasets/EarthCam/prev_photos/1609491628956_45.jpg,Jan,winter,4
/proj/vondrick/datasets/EarthCam/prev_photos/1609477334832_76.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609392451863_77.jpg,Dec,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609618054749_55.jpg,Jan,winter,15
/proj/vondrick/datasets/EarthCam/prev_photos/1609657619960_92.jpg,Jan,winter,2
/proj/vondrick/datasets/EarthCam/prev_photos/1609454125957_96.jpg,Dec,winter,17
/proj/vondrick/datasets/EarthCam/prev_photos/1609651636747_22.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609477429812_61.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609587034915_8.jpg,Jan,winter,6
/proj/vondrick/datasets/EarthCam/prev_photos/1609644226166_56.jpg,Jan,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609492101137_59.jpg,Jan,winter,4
/proj/vondrick/datasets/EarthCam/prev_photos/1609464896974_4.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609934791260_66.jpg,Jan,winter,7
/proj/vondrick/datasets/EarthCam/prev_photos/1609464261670_57.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609620499512_83.jpg,Jan,winter,15
/proj/vondrick/datasets/EarthCam/prev_photos/1609434214783_77.jpg,Dec,winter,24
/proj/vondrick/datasets/EarthCam/prev_photos/1609462280194_59.jpg,Dec,winter,19
/proj/vondrick/datasets/EarthCam/prev_photos/1609824582832_37.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609387412824_75.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609464780830_10.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609515816560_44.jpg,Jan,winter,10
/proj/vondrick/datasets/EarthCam/prev_photos/1610043019837_28.jpg,Jan,winter,13
/proj/vondrick/datasets/EarthCam/prev_photos/1609388670797_44.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609464561133_43.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1610117800851_73.jpg,Jan,winter,9
/proj/vondrick/datasets/EarthCam/prev_photos/1609503440904_67.jpg,Jan,winter,7
/proj/vondrick/datasets/EarthCam/prev_photos/1609464855589_67.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609411795493_56.jpg,Dec,winter,5
/proj/vondrick/datasets/EarthCam/prev_photos/1609477198203_20.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609472585652_62.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609461353145_74.jpg,Dec,winter,19
/proj/vondrick/datasets/EarthCam/prev_photos/1609427885467_61.jpg,Dec,winter,10
/proj/vondrick/datasets/EarthCam/prev_photos/1609466591612_90.jpg,Dec,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609456251398_54.jpg,Dec,winter,18
/proj/vondrick/datasets/EarthCam/prev_photos/1609458564903_57.jpg,Dec,winter,18
/proj/vondrick/datasets/EarthCam/prev_photos/1609470538951_35.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609678645968_75.jpg,Jan,winter,7
/proj/vondrick/datasets/EarthCam/prev_photos/1609695662524_44.jpg,Jan,winter,24
/proj/vondrick/datasets/EarthCam/prev_photos/1609426252358_9.jpg,Dec,winter,9
/proj/vondrick/datasets/EarthCam/prev_photos/1609695502975_21.jpg,Jan,winter,24
/proj/vondrick/datasets/EarthCam/prev_photos/1609456789996_45.jpg,Dec,winter,18
/proj/vondrick/datasets/EarthCam/prev_photos/1609464061727_11.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609388724615_64.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609467455889_61.jpg,Dec,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609479528323_7.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609860138944_38.jpg,Jan,winter,10
/proj/vondrick/datasets/EarthCam/prev_photos/1609497521171_89.jpg,Jan,winter,5
/proj/vondrick/datasets/EarthCam/prev_photos/1609432966114_68.jpg,Dec,winter,11
/proj/vondrick/datasets/EarthCam/prev_photos/1609430313206_28.jpg,Dec,winter,10
/proj/vondrick/datasets/EarthCam/prev_photos/1609908027920_74.jpg,Jan,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609471906893_13.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609477335867_82.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609389286803_61.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609537727212_67.jpg,Jan,winter,16
/proj/vondrick/datasets/EarthCam/prev_photos/1609499154918_95.jpg,Jan,winter,6
/proj/vondrick/datasets/EarthCam/prev_photos/1609425997275_43.jpg,Dec,winter,9
/proj/vondrick/datasets/EarthCam/prev_photos/1609491436775_25.jpg,Jan,winter,3
/proj/vondrick/datasets/EarthCam/prev_photos/1609475047419_38.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609450003122_69.jpg,Dec,winter,16
/proj/vondrick/datasets/EarthCam/prev_photos/1610072559904_20.jpg,Jan,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609451902723_51.jpg,Dec,winter,16
/proj/vondrick/datasets/EarthCam/prev_photos/1609645097719_56.jpg,Jan,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609469392244_22.jpg,Dec,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609995491605_17.jpg,Jan,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609465640245_76.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609738475593_77.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609516804609_80.jpg,Jan,winter,11
/proj/vondrick/datasets/EarthCam/prev_photos/1610119035211_34.jpg,Jan,winter,10
/proj/vondrick/datasets/EarthCam/prev_photos/1609612826900_46.jpg,Jan,winter,13
/proj/vondrick/datasets/EarthCam/prev_photos/1610026316357_36.jpg,Jan,winter,8
/proj/vondrick/datasets/EarthCam/prev_photos/1609392398578_99.jpg,Dec,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1610120652472_36.jpg,Jan,winter,10
/proj/vondrick/datasets/EarthCam/prev_photos/1609395684148_99.jpg,Dec,winter,1
/proj/vondrick/datasets/EarthCam/prev_photos/1609476678816_100.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609390344906_68.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609464548480_86.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609468984159_15.jpg,Dec,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609623607703_21.jpg,Jan,winter,16
/proj/vondrick/datasets/EarthCam/prev_photos/1609558004616_77.jpg,Jan,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609470184630_9.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609386487439_4.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609419196690_1.jpg,Dec,winter,7
/proj/vondrick/datasets/EarthCam/prev_photos/1609856332343_33.jpg,Jan,winter,9
/proj/vondrick/datasets/EarthCam/prev_photos/1609480633389_74.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609452969462_70.jpg,Dec,winter,17
/proj/vondrick/datasets/EarthCam/prev_photos/1609498865309_54.jpg,Jan,winter,6
/proj/vondrick/datasets/EarthCam/prev_photos/1609472030124_30.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609541989442_29.jpg,Jan,winter,17
/proj/vondrick/datasets/EarthCam/prev_photos/1609467337678_6.jpg,Dec,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609636287939_33.jpg,Jan,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609388241612_99.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609695575978_40.jpg,Jan,winter,24
/proj/vondrick/datasets/EarthCam/prev_photos/1609473846228_41.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1610088842813_98.jpg,Jan,winter,1
/proj/vondrick/datasets/EarthCam/prev_photos/1609430456487_43.jpg,Dec,winter,11
/proj/vondrick/datasets/EarthCam/prev_photos/1610062973342_46.jpg,Jan,winter,18
/proj/vondrick/datasets/EarthCam/prev_photos/1610084722148_78.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609431175392_40.jpg,Dec,winter,11
/proj/vondrick/datasets/EarthCam/prev_photos/1609428717960_8.jpg,Dec,winter,10
/proj/vondrick/datasets/EarthCam/prev_photos/1609546148950_71.jpg,Jan,winter,19
/proj/vondrick/datasets/EarthCam/prev_photos/1609448981709_18.jpg,Dec,winter,16
/proj/vondrick/datasets/EarthCam/prev_photos/1609719513322_1.jpg,Jan,winter,19
/proj/vondrick/datasets/EarthCam/prev_photos/1609477577881_48.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609773761465_34.jpg,Jan,winter,10
/proj/vondrick/datasets/EarthCam/prev_photos/1609402032986_90.jpg,Dec,winter,3
/proj/vondrick/datasets/EarthCam/prev_photos/1609390479750_13.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609443242169_87.jpg,Dec,winter,14
/proj/vondrick/datasets/EarthCam/prev_photos/1609618149143_35.jpg,Jan,winter,15
/proj/vondrick/datasets/EarthCam/prev_photos/1609468413140_77.jpg,Dec,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609872564379_56.jpg,Jan,winter,13
/proj/vondrick/datasets/EarthCam/prev_photos/1609453114379_84.jpg,Dec,winter,17
/proj/vondrick/datasets/EarthCam/prev_photos/1609776035593_84.jpg,Jan,winter,11
/proj/vondrick/datasets/EarthCam/prev_photos/1609467206458_43.jpg,Dec,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609434224389_9.jpg,Dec,winter,24
/proj/vondrick/datasets/EarthCam/prev_photos/1609663719965_57.jpg,Jan,winter,3
/proj/vondrick/datasets/EarthCam/prev_photos/1609715904264_71.jpg,Jan,winter,18
/proj/vondrick/datasets/EarthCam/prev_photos/1609552783197_93.jpg,Jan,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609463882751_4.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609449582682_1.jpg,Dec,winter,16
/proj/vondrick/datasets/EarthCam/prev_photos/1609404647861_66.jpg,Dec,winter,3
/proj/vondrick/datasets/EarthCam/prev_photos/1610031254898_14.jpg,Jan,winter,9
/proj/vondrick/datasets/EarthCam/prev_photos/1609534821238_26.jpg,Jan,winter,16
/proj/vondrick/datasets/EarthCam/prev_photos/1609386005176_26.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609478296904_8.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609454125957_72.jpg,Dec,winter,17
/proj/vondrick/datasets/EarthCam/prev_photos/1609434185401_37.jpg,Dec,winter,24
/proj/vondrick/datasets/EarthCam/prev_photos/1609477404681_6.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609471405455_77.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609386023390_84.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609459000469_41.jpg,Dec,winter,18
/proj/vondrick/datasets/EarthCam/prev_photos/1609648444716_31.jpg,Jan,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609412780524_40.jpg,Dec,winter,6
/proj/vondrick/datasets/EarthCam/prev_photos/1609462805473_85.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609464039421_27.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609790235127_37.jpg,Jan,winter,14
/proj/vondrick/datasets/EarthCam/prev_photos/1609640562815_63.jpg,Jan,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609444355718_83.jpg,Dec,winter,14
/proj/vondrick/datasets/EarthCam/prev_photos/1609472333776_91.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609719962966_1.jpg,Jan,winter,19
/proj/vondrick/datasets/EarthCam/prev_photos/1609540843832_22.jpg,Jan,winter,17
/proj/vondrick/datasets/EarthCam/prev_photos/1609608532107_25.jpg,Jan,winter,24
/proj/vondrick/datasets/EarthCam/prev_photos/1609478332781_91.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609491529612_31.jpg,Jan,winter,3
/proj/vondrick/datasets/EarthCam/prev_photos/1609391143612_94.jpg,Dec,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609464734437_33.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609855055778_44.jpg,Jan,winter,8
/proj/vondrick/datasets/EarthCam/prev_photos/1609477351475_52.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609471673741_10.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609607645241_85.jpg,Jan,winter,24
/proj/vondrick/datasets/EarthCam/prev_photos/1609470158887_19.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609448345469_28.jpg,Dec,winter,15
/proj/vondrick/datasets/EarthCam/prev_photos/1609515786252_93.jpg,Jan,winter,10
/proj/vondrick/datasets/EarthCam/prev_photos/1609472924699_25.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609385999799_71.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609641603943_62.jpg,Jan,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609611476418_97.jpg,Jan,winter,13
/proj/vondrick/datasets/EarthCam/prev_photos/1609478492628_53.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609498384135_22.jpg,Jan,winter,5
/proj/vondrick/datasets/EarthCam/prev_photos/1609593467474_65.jpg,Jan,winter,8
/proj/vondrick/datasets/EarthCam/prev_photos/1609976438629_65.jpg,Jan,winter,18
/proj/vondrick/datasets/EarthCam/prev_photos/1609476195809_16.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609518908407_89.jpg,Jan,winter,11
/proj/vondrick/datasets/EarthCam/prev_photos/1609469176993_50.jpg,Dec,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609458174424_96.jpg,Dec,winter,18
/proj/vondrick/datasets/EarthCam/prev_photos/1609779185326_77.jpg,Jan,winter,11
/proj/vondrick/datasets/EarthCam/prev_photos/1609645572708_37.jpg,Jan,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609517523660_94.jpg,Jan,winter,11
/proj/vondrick/datasets/EarthCam/prev_photos/1609632353756_47.jpg,Jan,winter,19
/proj/vondrick/datasets/EarthCam/prev_photos/1609469272523_35.jpg,Dec,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609469271122_13.jpg,Dec,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609542701448_70.jpg,Jan,winter,18
/proj/vondrick/datasets/EarthCam/prev_photos/1609562886147_40.jpg,Jan,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609407436167_22.jpg,Dec,winter,4
/proj/vondrick/datasets/EarthCam/prev_photos/1609616281325_17.jpg,Jan,winter,14
/proj/vondrick/datasets/EarthCam/prev_photos/1609530261673_99.jpg,Jan,winter,14
/proj/vondrick/datasets/EarthCam/prev_photos/1609442921517_74.jpg,Dec,winter,14
/proj/vondrick/datasets/EarthCam/prev_photos/1609467754875_68.jpg,Dec,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1610096994757_7.jpg,Jan,winter,4
/proj/vondrick/datasets/EarthCam/prev_photos/1609874490736_34.jpg,Jan,winter,17
/proj/vondrick/datasets/EarthCam/prev_photos/1609498808762_85.jpg,Jan,winter,6
/proj/vondrick/datasets/EarthCam/prev_photos/1609974696983_69.jpg,Jan,winter,18
/proj/vondrick/datasets/EarthCam/prev_photos/1609477600818_53.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609610326918_96.jpg,Jan,winter,24
/proj/vondrick/datasets/EarthCam/prev_photos/1609458175914_50.jpg,Dec,winter,18
/proj/vondrick/datasets/EarthCam/prev_photos/1609464930218_65.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609477465150_29.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1610117985884_92.jpg,Jan,winter,9
/proj/vondrick/datasets/EarthCam/prev_photos/1609415222566_88.jpg,Dec,winter,6
/proj/vondrick/datasets/EarthCam/prev_photos/1609639776905_19.jpg,Jan,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609454229712_31.jpg,Dec,winter,17
/proj/vondrick/datasets/EarthCam/prev_photos/1609451589818_30.jpg,Dec,winter,16
/proj/vondrick/datasets/EarthCam/prev_photos/1609466564956_40.jpg,Dec,winter,21
/proj/vondrick/datasets/EarthCam/prev_photos/1609536310477_38.jpg,Jan,winter,16
/proj/vondrick/datasets/EarthCam/prev_photos/1609443189247_5.jpg,Dec,winter,14
/proj/vondrick/datasets/EarthCam/prev_photos/1609460515465_80.jpg,Dec,winter,19
/proj/vondrick/datasets/EarthCam/prev_photos/1609491461857_71.jpg,Jan,winter,3
/proj/vondrick/datasets/EarthCam/prev_photos/1609470768709_55.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609884866167_76.jpg,Jan,winter,17
/proj/vondrick/datasets/EarthCam/prev_photos/1609610878798_62.jpg,Jan,winter,13
/proj/vondrick/datasets/EarthCam/prev_photos/1609437270292_13.jpg,Dec,winter,24
/proj/vondrick/datasets/EarthCam/prev_photos/1609472275625_14.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609476470470_99.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609464474669_32.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609402719733_52.jpg,Dec,winter,3
/proj/vondrick/datasets/EarthCam/prev_photos/1609860234216_61.jpg,Jan,winter,10
/proj/vondrick/datasets/EarthCam/prev_photos/1609474538825_71.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609650681574_82.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609472723862_80.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609476467795_2.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609476394205_14.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609484473525_79.jpg,Jan,winter,2
/proj/vondrick/datasets/EarthCam/prev_photos/1609561739552_51.jpg,Jan,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609476444985_32.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609611261829_91.jpg,Jan,winter,13
/proj/vondrick/datasets/EarthCam/prev_photos/1609454637487_79.jpg,Dec,winter,17
/proj/vondrick/datasets/EarthCam/prev_photos/1609431280819_27.jpg,Dec,winter,11
/proj/vondrick/datasets/EarthCam/prev_photos/1609643132575_12.jpg,Jan,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609472611647_82.jpg,Dec,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609733283726_61.jpg,Jan,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609462994707_64.jpg,Dec,winter,20
/proj/vondrick/datasets/EarthCam/prev_photos/1609390426407_16.jpg,Dec,winter,23
/proj/vondrick/datasets/EarthCam/prev_photos/1609580131937_98.jpg,Jan,winter,4
/proj/vondrick/datasets/EarthCam/prev_photos/1609477270154_58.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609737527477_58.jpg,Jan,winter,0
/proj/vondrick/datasets/EarthCam/prev_photos/1609458530121_96.jpg,Dec,winter,18
/proj/vondrick/datasets/EarthCam/prev_photos/1609645978129_39.jpg,Jan,winter,22
/proj/vondrick/datasets/EarthCam/prev_photos/1609618070245_77.jpg,Jan,winter,15
